4.07015236400118e-07,9.95227818221083e-08,5.68653539842344e-08,2.96142923654682e-07,2.20440033547552e-07,3.01341125057614e-08,4.04986510607281e-08,1.51109740070603e-07,0
9.95227818221083e-08,1.3373081631384e-06,9.38690612828873e-08,1.66833861807513e-07,4.96923501493444e-07,1.36441349128523e-07,4.32304351540258e-08,9.41973243222248e-08,2.15687075501341e-07
5.68653539842344e-08,9.38690612828873e-08,5.86124299829297e-07,2.73437541389823e-07,2.33667133329601e-07,3.31687337196921e-07,1.17470538857808e-07,9.05476777412716e-08,1.51540438464362e-07
2.96142923654682e-07,1.66833861807513e-07,2.73437541389823e-07,4.61389510051117e-07,2.54556474194871e-07,2.13488915861307e-07,2.3573733488783e-07,1.12730213391843e-07,0
2.20440033547552e-07,4.96923501493444e-07,2.33667133329601e-07,2.54556474194871e-07,4.13302296066847e-07,2.99869074794788e-07,1.57189412436757e-07,1.50910924050968e-07,3.28234858762889e-08
3.01341125057614e-08,1.36441349128523e-07,3.31687337196921e-07,2.13488915861307e-07,2.99869074794788e-07,5.20662564910174e-07,3.44085306989348e-07,2.0003885362138e-07,2.91912816232801e-07
4.04986510607281e-08,4.32304351540258e-08,1.17470538857808e-07,2.3573733488783e-07,1.57189412436757e-07,3.44085306989348e-07,5.53525156590836e-07,2.7291960428454e-07,3.12753047170458e-07
1.51109740070603e-07,9.41973243222248e-08,9.05476777412716e-08,1.12730213391843e-07,1.50910924050968e-07,2.0003885362138e-07,2.7291960428454e-07,8.08384441572976e-07,3.74300136864006e-07
0,2.15687075501341e-07,1.51540438464362e-07,0,3.28234858762889e-08,2.91912816232801e-07,3.12753047170458e-07,3.74300136864006e-07,1.92347348920322e-06
